4|4 Area|POINT M (133.418760912 -31.9509165219999 449.3)
4|4 Area|POINT M (133.705350943 -32.123842306 485)
4|4 Area|POINT M (134.12967432 -32.2103877599999 527.38)
4|4 Area|POINT M (134.407255457 -32.411982673 563.53)
4|4 Area|POINT M (134.441539336 -32.41120828 566.78)
4|4 Area|POINT M (134.535662715 -32.4096346319999 576)
4|4 Area|POINT M (134.672775642 -32.5532174219999 597.14)
4|4 Area|POINT M (134.823328703 -32.71136974 620)
4|4 Area|POINT M (134.96109432 -32.7652986379999 634.71)
4|4 Area|POINT M (135.1510389 -32.854132974 655.35)
4|4 Area|POINT M (135.239976851 -32.931838075 668.04)
4|4 Area|POINT M (135.358201604 -33.001347832 681.6)
4|4 Area|POINT M (135.45993862 -33.048662323 693)
4|4 Area|POINT M (135.467199236 -33.055322223 694)
4|4 Area|POINT M (135.501792077 -33.0848733459999 698.64)
4|4 Area|POINT M (135.558785699 -33.1360858749999 706.71)
4|4 Area|POINT M (135.572422703 -33.137676413 708)
4|4 Area|POINT M (135.886842737 -33.16538759 738.83)
4|4 Area|POINT M (135.891713571 -33.169154836 739.45)
4|4 Area|POINT M (136.397691862 -33.1622005749999 792.29)
4|4 Area|POINT M (136.424543559 -33.138121821 796.18)
4|4 Area|POINT M (136.765708896 -33.0506328869999 831.05)
4|4 Area|POINT M (136.892149363 -32.9601734569999 846.7)
4|4 Area|POINT M (137.372863303 -32.632850149 906.9)
4|4 Area|POINT M (137.570163215 -32.6186433999999 925.6)
4|4 Area|POINT M (133.997317458 -32.3926559829999 39.15)
4|4 Area|POINT M (134.2678141 -32.5416083719999 70.73)
4|4 Area|POINT M (134.296289232 -32.6546481409999 83.93)
4|4 Area|POINT M (135.272570225 -34.008406317 289.65)
4|4 Area|POINT M (135.702792791 -33.859206894 89.8)
4|4 Area|POINT M (136.151626305 -33.667569242 40.51)
4|4 Area|POINT M (137.200646938 -33.267167243 97.3)
4|4 Area|POINT M (136.695269592 -33.827679565 183.94)
4|4 Area|POINT M (136.347705086 -34.076687266 227.72)
4|4 Area|POINT M (136.232894345 -34.199955452 245.34)
4|4 Area|POINT M (136.167988922 -34.280316937 256.17)
4|4 Area|POINT M (136.055424399 -34.3838645549999 271.92)
4|4 Area|POINT M (135.880060006 -34.580286456 300.15)
4|4 Area|POINT M (135.860379878 -34.6345809809999 306.5)
4|4 Area|POINT M (137.969301549 -32.4631440539999 83.47)
4|4 Area|POINT M (138.037128274 -32.641078235 14)
4|4 Area|POINT M (138.207763929 -32.803014414 41.69)
4|4 Area|POINT M (138.432505166 -33.4584633109999 123.83)
4|4 Area|POINT M (138.595626899 -33.799325654 172.69)
4|4 Area|POINT M (138.759063996 -34.2628335799999 229.71)
4|4 Area|POINT M (138.7868591 -34.3242185309999 237.23)
4|4 Area|POINT M (138.78689355 -34.32467035 237.28)
4|4 Area|POINT M (138.753033532 -34.395580265 246.23)
4|4 Area|POINT M (138.752986479 -34.396025369 246.28)
4|4 Area|POINT M (138.622286801 -32.7395651529999 50.67)
